resume_hash,title,city,updated_at,salary_amount,salary_currency,employment_type,relocation,age_bucket,total_experience_months,job_count,avg_job_duration_months,median_job_duration_months,max_job_duration_months,min_job_duration_months,short_job_share_6m,short_job_share_12m,current_job_duration_months,career_span_months,avg_gap_months,max_gap_months,education_count,courses_count,languages_count,skills_count,about_length,has_salary,has_about
0b691a4a828a295c606d,Оператор станков с ЧПУ,Минск,2026-03-30,215000.0,RUB,Вахтовый метод,Переезд невозможен,35-44,182.0,5,36.4,32.0,86.0,4.0,0.2,0.2,,189.0,1.75,4,2,0,0,0,0,1,0
12e50145b0e00b004bb0,Консультант,Иркутск,2026-03-30,80000.0,RUB,Полная занятость,Переезд невозможен,25-34,38.0,1,38.0,38.0,38.0,38.0,0.0,0.0,,38.0,0.0,0,1,0,0,0,0,1,0
ba0e292ce6ec5e19b115,Финансовый директор,Москва,2026-03-30,500000.0,RUB,Полная занятость,,45-54,285.0,7,40.714285714285715,32.0,79.0,16.0,0.0,0.0,,299.0,2.3333333333333335,13,1,0,1,0,441,1,1
e79f571f9a7aed6b03bf,Педагог-психолог,Москва,2026-03-30,30.0,,Полная занятость,Переезд невозможен,35-44,147.0,1,147.0,147.0,147.0,147.0,0.0,0.0,,147.0,0.0,0,2,3,1,17,572,1,1
51003e9451993c130165,Геолог,Москва,2026-03-30,30.0,,Вахтовый метод,Переезд невозможен,45-54,24.0,1,24.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,0.0,0,1,0,0,0,0,1,0
8b9a42b0c997df4fe722,Врач иглорефлексотерапевт,Бишкек,2026-03-30,30.0,,Полная занятость,,45-54,69.0,1,69.0,69.0,69.0,69.0,0.0,0.0,,69.0,0.0,0,1,0,0,0,0,1,0
da0652c108044812db09,Медицинский психолог,Москва,2026-03-30,30.0,,Полная занятость,,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
64ac8ca72ac804182127,Начальник участка / Мастер СМР,Архангельск,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
06c8bb1b1a1ffc7c7e70,..,Ташкент,2026-03-30,6000000.0,RUB,Полная занятость,Переезд невозможен,18-24,11.0,1,11.0,11.0,11.0,11.0,0.0,1.0,,11.0,0.0,0,1,0,2,0,0,1,0
6e4388cb4609a6506981,Экономист,Казань,2026-03-30,70000.0,RUB,Полная занятость,Переезд невозможен,18-24,4.0,1,4.0,4.0,4.0,4.0,1.0,1.0,,4.0,0.0,0,1,0,0,0,0,1,0
913424d442359d3c1bea,Психолог-консультант,Москва,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,19,0,1,0
91af91b33cbd691141e1,Секретарь судебного заседания,Тула,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,20,212,1,1
9b575c44404594225cca,Бренд-менеджер,Москва,2026-03-30,30.0,,,,25-34,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
9f93b84af28c29f973f9,Слесарь кипиа,Челябинск,2026-03-30,70000.0,RUB,Полная занятость,Переезд невозможен,18-24,12.0,1,12.0,12.0,12.0,12.0,0.0,0.0,,12.0,0.0,0,1,0,0,0,0,1,0
a1b0c70f0f2b4e2d0a71,Охранник в банк,Клин,2026-03-30,70000.0,RUB,Полная занятость,,55-64,174.0,1,174.0,174.0,174.0,174.0,0.0,0.0,,174.0,0.0,0,1,0,0,0,0,1,0
d0d7e24444e90d05bff4,Менеджер по закупкам и снабжению (Срочно),Березовский (Свердловская область),2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,3,0,0,0,0,1,0
9c49e5394a228178e212,Менеджер по развитию аптечной сети.( Мелодия здоровья ),Кемерово,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,4,0,0,0,0,1,0
d3ed1bc58cd18e311cd3,Сборщик мебели( Симонов Сергей Владимирович ),Санкт-Петербург,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
4b175c6186e935cc3177,Регулировщик РЭА,Пенза,2026-03-30,70000.0,RUB,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,2,0,0,0,0,1,0
2ca996c45205bcdf515b,Диспетчер,Лида,2026-03-30,1500.0,RUB,Полная занятость,Переезд невозможен,35-44,260.0,1,260.0,260.0,260.0,260.0,0.0,0.0,260.0,260.0,0.0,0,1,0,0,0,0,1,0
b9ed30e7db1300b18cac,Электромонтажник,Новороссийск,2026-03-30,100000.0,RUB,Полная занятость,Переезд невозможен,25-34,31.0,1,31.0,31.0,31.0,31.0,0.0,0.0,,31.0,0.0,0,2,0,0,0,0,1,0
adc7cc4bce608fc18395,Менеджер по персоналу,Бишкек,2026-03-30,50000.0,RUB,Полная занятость,Переезд невозможен,18-24,26.0,2,13.0,13.0,20.0,6.0,0.0,0.5,,30.0,4.0,4,1,0,0,0,1462,1,1
57bb3e9767a6e8ed40ad,Преподаватель английского языка,Казань,2026-03-30,70000.0,RUB,Полная занятость,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,78,1,1
41c1736f0ee1a7cc2042,ВОДИТЕЛЬ С Е Д,Краснодар,2026-03-30,150000.0,RUB,Полная занятость,,55-64,347.0,1,347.0,347.0,347.0,347.0,0.0,0.0,,347.0,0.0,0,1,0,0,0,42,1,1
8c575bc4eb917002fecf,Руководитель проектов. Директор.,"Москва , м. Савёловская",2026-03-30,350000.0,RUB,Полная занятость,,45-54,544.0,4,136.0,150.5,213.0,30.0,0.0,0.0,213.0,248.0,0.0,0,3,0,1,0,1121,1,1
4bfde7deaaa6ee62d4e7,Няня,Сочи,2026-03-30,25000.0,RUB,Частичная занятость,Переезд невозможен,55-64,,0,,,,,,,,,0.0,0,0,2,0,0,157,1,1
be0b1ee3f99e8631d77a,Product Manager,Москва,2026-03-30,130000.0,RUB,Полная занятость,Переезд невозможен,25-34,33.0,2,16.5,16.5,23.0,10.0,0.0,0.5,10.0,44.0,11.0,11,1,0,1,0,0,1,0
6c2116ee620a0d3b1808,Специалист поддержки,Бишкек,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
2c5ba4a7c6b76db43f3b,Материальный бухгалтер( Түндүк ),Бишкек,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
aaa4aea45e95a7ee26a9,Программист,Краснодар,2026-03-30,30.0,,Частичная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,2,3,0,387,1,1
bad36a43e631b41f4fe3,Режиссёр видеомонтажа,"Москва , м. Котельники",2026-03-30,120000.0,RUB,Полная занятость,Переезд невозможен,55-64,238.0,1,238.0,238.0,238.0,238.0,0.0,0.0,,238.0,0.0,0,1,0,0,0,0,1,0
fe16abd4c93345a8ea5e,Плотник,Саратов,2026-03-30,146000.0,RUB,Полная занятость,Переезд невозможен,55-64,28.0,1,28.0,28.0,28.0,28.0,0.0,0.0,,28.0,0.0,0,1,0,0,0,0,1,0
29fa6512488e182e5553,Водитель экспедитор,Курган,2026-03-30,150000.0,RUB,Полная занятость,Переезд невозможен,55-64,84.0,1,84.0,84.0,84.0,84.0,0.0,0.0,,84.0,0.0,0,1,0,0,0,0,1,0
f65162242d43c459cdf2,Психолог–консультант,Санкт-Петербург,2026-03-30,100000.0,RUB,Удаленная работа,Переезд невозможен,55-64,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
0acc55eca9d67081b25c,Кассир в банк,Самара,2026-03-30,55000.0,RUB,Полная занятость,Переезд невозможен,18-24,19.0,2,9.5,9.5,10.0,9.0,0.0,1.0,,19.0,0.0,0,2,0,0,0,0,1,0
0bad292197e18776d5c0,Водитель трамвая,Киров (Кировская обл.),2026-03-30,90000.0,RUB,Полная занятость,,45-54,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
f2e1b3ddd74edf6b2c4c,Администратор,Ханты-Мансийск,2026-03-30,30.0,,Полная занятость,Переезд невозможен,45-54,108.0,1,108.0,108.0,108.0,108.0,0.0,0.0,,108.0,0.0,0,1,0,0,0,0,1,0
57c3a63b3cdf1ecb69ac,Водитель категории в с,Лермонтов,2026-03-30,100000.0,RUB,Полная занятость,Переезд невозможен,45-54,8.0,1,8.0,8.0,8.0,8.0,0.0,1.0,,8.0,0.0,0,1,0,0,0,0,1,0
3d92c2dbf6e02893070f,Контролер отк,Белебей (Татарстан),2026-03-30,100000.0,RUB,Вахтовый метод,Переезд невозможен,35-44,89.0,1,89.0,89.0,89.0,89.0,0.0,0.0,89.0,89.0,0.0,0,2,0,0,0,0,1,0
2cc0f5ab73a53acf98dd,Уборщица,Казань,2026-03-30,30.0,,Частичная занятость,Переезд невозможен,55-64,5.0,1,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,0.0,0,1,0,0,0,0,1,0
e75f0dd25746200336f1,Экономист. Экономическая безопасность,Саранск,2026-03-30,45000.0,RUB,Полная занятость,,18-24,8.0,1,8.0,8.0,8.0,8.0,0.0,1.0,,8.0,0.0,0,1,0,1,0,193,1,1
c3c6cf801fb057447b10,Ревизор,Тольятти,2026-03-30,80000.0,RUB,Полная занятость,Переезд невозможен,25-34,65.0,4,16.25,13.0,35.0,4.0,0.5,0.5,35.0,65.0,0.0,0,1,0,0,0,0,1,0
a2e9e114685bb6855bd5,Рассматриваю все варианты,Нурлат,2026-03-30,50000.0,RUB,Полная занятость,Переезд невозможен,35-44,139.0,1,139.0,139.0,139.0,139.0,0.0,0.0,139.0,139.0,0.0,0,1,0,1,0,0,1,0
221c385495cadef424ce,Менеджер,Минск,2026-03-30,2500.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
b1bcc7a7976d07e7274e,Удаленный корректор,Воронеж,2026-03-30,40000.0,RUB,Полная занятость,Переезд невозможен,65+,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
617c2a6764593c1bae18,Строитель-универсал,Москва,2026-03-30,335.0,RUB,Полная занятость,Переезд невозможен,45-54,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
bd56593f45f0a4c2cfb2,Рентгенолаборант,Омск,2026-03-30,30.0,,Полная занятость,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
742c0434bbdee5d5baa9,Водитель автопогрузчика,Екатеринбург,2026-03-30,150000.0,RUB,Полная занятость,,45-54,36.0,1,36.0,36.0,36.0,36.0,0.0,0.0,,36.0,0.0,0,1,3,0,0,252,1,1
ddb976570eeb3fb6b7b3,"Заместитель генерального директора по экономике, финансам и корпоративным функциям",Санкт-Петербург,2026-03-30,30.0,,Полная занятость,,35-44,261.0,5,52.2,61.0,75.0,26.0,0.0,0.0,26.0,238.0,0.75,1,1,4,1,0,1052,1,1
640d9d053e9029484ae2,Руководитель по операционной эффективности,Москва,2026-03-30,300000.0,RUB,Полная занятость,Переезд невозможен,45-54,306.0,5,61.2,61.0,96.0,37.0,0.0,0.0,,311.0,1.25,5,4,5,1,0,2798,1,1
041a2177e068c7f877f1,Ведущий специалист по экономической безопасности,Минск,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
5255be32c8741cd3a9ae,Инженер-технолог,Кемерово,2026-03-30,100000.0,RUB,Полная занятость,Переезд невозможен,45-54,271.0,1,271.0,271.0,271.0,271.0,0.0,0.0,271.0,271.0,0.0,0,1,0,0,0,0,1,0
f0902c3cc600d3ba72d2,..,Барань,2026-03-30,30.0,,Частичная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
d87c778533eaa8d963e9,Замерщик,"Москва , м. Братиславская",2026-03-30,100000.0,RUB,Полная занятость,Переезд невозможен,35-44,198.0,2,99.0,99.0,167.0,31.0,0.0,0.0,,195.0,0.0,0,1,0,0,0,391,1,1
be3c28ac8105d6e2b842,Мойщик,Тула,2026-03-30,80000.0,RUB,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,2,0,0,0,0,1,0
9ee58322a9d0a35e411f,Геодезист,Омск,2026-03-30,190000.0,RUB,Полная занятость,Переезд невозможен,18-24,30.0,1,30.0,30.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0,1,0,1,0,0,1,0
774ab34ca492cd1c1c9a,Доцент,Королев,2026-03-30,120000.0,RUB,Полная занятость,Переезд невозможен,45-54,32.0,1,32.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0,1,0,0,0,0,1,0
ec08ad38b8621eafd4bf,Бухгалтер по учету ТМЦ( Регионтехсервис ),Пермь,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
b19aafe25b1ba73c107d,Менеджер активных продаж,Нукус,2026-03-30,70000.0,RUB,Полная занятость,,55-64,136.0,1,136.0,136.0,136.0,136.0,0.0,0.0,,136.0,0.0,0,1,2,1,0,249,1,1
78f9f835014c51ab5f1e,Ассистент режиссера,Гомель,2026-03-30,30.0,,Полная занятость,,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
cfa0b4f3f3c824e9f5cf,Водитель категории В на личном автомобиле,Брест,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
cf2ba8dfb33f372a9f85,Финансист,Уральск,2026-03-30,30000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
b654cce9fe63af738ba3,Юрист,Таборы (Таборинский район),2026-03-30,30.0,,Полная занятость,Переезд невозможен,35-44,162.0,1,162.0,162.0,162.0,162.0,0.0,0.0,,162.0,0.0,0,3,0,0,0,0,1,0
d02d506a97d6f4fa61b1,Помощник бухгалтера,Новосибирск,2026-03-30,50000.0,RUB,Полная занятость,Переезд невозможен,18-24,3.0,1,3.0,3.0,3.0,3.0,1.0,1.0,,3.0,0.0,0,1,0,0,0,0,1,0
604b6159d1a6dfab8030,Продавец-кассир,Алматы,2026-03-30,300000.0,RUB,Полная занятость,Переезд невозможен,18-24,6.0,1,6.0,6.0,6.0,6.0,0.0,1.0,,6.0,0.0,0,1,0,0,0,0,1,0
305dff47fdd7ee70b775,Продавец-консультант,Алматы,2026-03-30,300000.0,RUB,Полная занятость,Переезд невозможен,18-24,6.0,1,6.0,6.0,6.0,6.0,0.0,1.0,,6.0,0.0,0,1,0,0,0,0,1,0
a464ff789ee53095c594,Продавец запчастей,Красноярск,2026-03-30,56000.0,RUB,Полная занятость,Переезд невозможен,25-34,77.0,1,77.0,77.0,77.0,77.0,0.0,0.0,77.0,77.0,0.0,0,1,0,0,0,0,1,0
6c135d5a6e41530e2d05,Младшая медсестра по уходу за больными,Самара,2026-03-30,30.0,,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,253,1,1
9d58a790752bf82ab5b8,Парковщик,Новосибирск,2026-03-30,30000.0,RUB,Полная занятость,,18-24,,0,,,,,,,,,0.0,0,1,1,0,0,54,1,1
7c9ffd14b059e7309434,Специалист по воинскому учету,Москва,2026-03-30,30.0,,,,55-64,,0,,,,,,,,,0.0,0,0,0,0,18,0,1,0
fe8051dd80c58b747205,Модератор видеоконтента,Москва,2026-03-30,30.0,,Полная занятость,Переезд невозможен,25-34,2.0,1,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,0.0,0,1,0,0,0,0,1,0
57232107c42fb8dae0ca,Специалист,Белово,2026-03-30,50000.0,RUB,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,3,0,0,0,0,1,0
c1d63df82a64b9b2453c,Учитель физики,Алматы,2026-03-30,500000.0,RUB,Полная занятость,Переезд невозможен,25-34,47.0,3,15.666666666666666,15.0,21.0,11.0,0.0,0.3333333333333333,,42.0,2.0,4,3,0,2,0,0,1,0
f6bd1815805de88db2ae,Технолог обувного производства,Москва,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
8bae075fba35920ce3b2,Помощник бухгалтера( ОсОО Ю Би Си Сервис Бишкек ),Бишкек,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
c9a36f877118d13eb1fc,Фельдшер,Усть-Каменогорск,2026-03-30,60000.0,RUB,Подработка,Переезд невозможен,35-44,110.0,1,110.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,0,1,0,0,0,0,1,0
8a3f91f2f0a48feae62c,Продавец-консультант,Томск,2026-03-30,35000.0,RUB,Полная занятость,Переезд невозможен,35-44,18.0,1,18.0,18.0,18.0,18.0,0.0,0.0,,18.0,0.0,0,1,0,0,0,0,1,0
30db5ced7103f25661c8,Специалист отдел кадров (удаленная работа),Алматы,2026-03-30,30.0,,,,35-44,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
17218a7f81f851f2f1c7,Персональный водитель-охранник,"Москва , м. ВДНХ",2026-03-30,60000.0,RUB,Сменный график,Переезд невозможен,55-64,233.0,3,77.66666666666667,52.0,173.0,8.0,0.0,0.3333333333333333,,239.0,3.0,5,1,0,0,0,1136,1,1
38dbb3363eb3b05499db,Санитар,Абакан,2026-03-30,30.0,,Сменный график,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,47,1,1
bb949d87819a071610be,"Психолог,менеджет",Новосибирск,2026-03-30,30.0,,,,55-64,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
41cc1a9da2542160d9c0,Начальник производства,Снежинск,2026-03-30,80000.0,RUB,Полная занятость,,35-44,77.0,2,38.5,38.5,58.0,19.0,0.0,0.0,,77.0,0.0,0,1,0,0,0,708,1,1
d9140b3d2cb1a943567e,Бурильщик,Оренбург,2026-03-30,30.0,,Полная занятость,Переезд невозможен,35-44,185.0,3,61.666666666666664,62.0,67.0,56.0,0.0,0.0,56.0,186.0,0.5,1,1,4,0,0,0,1,0
2d2da8c34c9698ef251f,Менеджер ВЭД,Горно-Алтайск,2026-03-30,100000.0,RUB,Полная занятость,,25-34,122.0,1,122.0,122.0,122.0,122.0,0.0,0.0,122.0,122.0,0.0,0,1,0,1,0,0,1,0
581138da0ee63c89c5f2,Торговый представитель,Ленинск-Кузнецкий,2026-03-30,60000.0,RUB,Полная занятость,Переезд невозможен,25-34,21.0,2,10.5,10.5,12.0,9.0,0.0,0.5,12.0,21.0,0.0,0,1,2,0,0,0,1,0
2dfc566213048a0ed91a,Специалист IT,Краснодар,2026-03-30,30000.0,RUB,Полная занятость,Переезд невозможен,18-24,11.0,2,5.5,5.5,7.0,4.0,0.5,1.0,7.0,7.0,0.0,0,1,0,1,0,0,1,0
2682ea58b9dccba6bab6,Скаут на электро самокат,Екатеринбург,2026-03-30,100000.0,RUB,Полная занятость,Переезд невозможен,35-44,2.0,1,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,0.0,0,1,0,0,0,0,1,0
ac054b76d041708f10a8,Продавец-консультант,Ужур,2026-03-30,40000.0,RUB,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,2,0,0,0,0,1,0
4dcb9701a221d32cef42,Эксперт-оценщик,"Москва , м. Марьина роща",2026-03-30,120000.0,RUB,Полная занятость,Переезд невозможен,45-54,272.0,1,272.0,272.0,272.0,272.0,0.0,0.0,,272.0,0.0,0,1,0,0,0,0,1,0
914a6781d74f9c5671fa,Психолог,Москва,2026-03-30,30.0,,,,25-34,,0,,,,,,,,,0.0,0,1,0,0,17,0,1,0
5b86cef47997dc117f77,Водитель-механик,Краснодар,2026-03-30,90000.0,RUB,Полная занятость,Переезд невозможен,55-64,54.0,1,54.0,54.0,54.0,54.0,0.0,0.0,,54.0,0.0,0,1,0,0,0,0,1,0
52b4655d1b20460b0445,Unity Developer( Itransition ),Ташкент,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
63961d24a20095889e64,Пекарь,Уфа,2026-03-30,30000.0,RUB,Сменный график,Переезд невозможен,25-34,8.0,1,8.0,8.0,8.0,8.0,0.0,1.0,,8.0,0.0,0,1,0,0,0,0,1,0
c4a68260c947d20529b9,Медицинский психолог,Новосибирск,2026-03-30,30.0,,Полная занятость,Переезд невозможен,25-34,124.0,5,24.8,15.0,72.0,6.0,0.0,0.4,15.0,125.0,0.75,2,1,6,1,0,86,1,1
2629eefd4f968d4aa029,Менеджер отдела продаж,Салават,2026-03-30,45000.0,RUB,Полная занятость,Переезд невозможен,45-54,13.0,1,13.0,13.0,13.0,13.0,0.0,0.0,,13.0,0.0,0,1,0,0,0,0,1,0
d45d2dc4464dc2bc8dbf,Кладовщик,Салават,2026-03-30,50000.0,RUB,Полная занятость,Переезд невозможен,45-54,38.0,2,19.0,19.0,25.0,13.0,0.0,0.0,,40.0,2.0,2,2,0,0,0,0,1,0
eaa6af54815e54e7133b,Бухгалтер,Астана,2026-03-30,500000.0,RUB,Полная занятость,Переезд невозможен,55-64,226.0,1,226.0,226.0,226.0,226.0,0.0,0.0,226.0,226.0,0.0,0,1,2,0,0,44,1,1
7f9a3f3e95e33c2465a8,Сварщик,Новокузнецк,2026-03-30,50000.0,RUB,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
5c40f2d7978eb5761a15,Помощник повара,Дмитров,2026-03-30,60000.0,RUB,Полная занятость,Переезд невозможен,45-54,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
e59bd01fc791db75dab7,Менеджер по развитию,Жанаозен,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
caf1de5df3b678cd54c5,Инженер-диспетчер / Диспетчер инженерных систем (Инженер по эксплуатации зданий),Москва,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,9,0,1,0
25b958872be6f71e408d,Бухгалтер по заработной плате,Астана,2026-03-30,30.0,,,,18-24,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
6d4edb391874fe489149,Слесарь по сборке металоконструкции,Энгельс,2026-03-30,150000.0,RUB,Полная занятость,,45-54,25.0,2,12.5,12.5,16.0,9.0,0.0,0.5,,26.0,1.0,1,1,0,0,0,121,1,1
c6fe28c92df7fe850971,Охранник,Ижевск,2026-03-30,120000.0,RUB,Вахтовый метод,,45-54,131.0,1,131.0,131.0,131.0,131.0,0.0,0.0,,131.0,0.0,0,1,0,0,0,0,1,0
498cd9df4da452a6ffb3,Пекарь,Кинешма,2026-03-30,60000.0,RUB,Полная занятость,Переезд невозможен,35-44,13.0,1,13.0,13.0,13.0,13.0,0.0,0.0,,13.0,0.0,0,1,0,0,0,0,1,0
ce93c289412e1e285875,Руководитель,Самара,2026-03-30,70000.0,RUB,Полная занятость,Переезд невозможен,35-44,156.0,1,156.0,156.0,156.0,156.0,0.0,0.0,,156.0,0.0,0,1,0,0,0,0,1,0
68838cfa5a378ae7b4f0,Экспедитор,"Москва , м. Новогиреево",2026-03-30,30.0,,Полная занятость,Переезд невозможен,45-54,65.0,4,16.25,19.0,25.0,2.0,0.25,0.25,,134.0,23.0,63,1,2,1,0,124,1,1
6761809ef0f755faa87f,Бухгалтер,Чертково,2026-03-30,50000.0,RUB,Частичная занятость,Переезд невозможен,35-44,166.0,1,166.0,166.0,166.0,166.0,0.0,0.0,166.0,166.0,0.0,0,2,0,0,0,0,1,0
8614f54b5887f49a891a,Стропальщик,Нижневартовск,2026-03-30,150000.0,RUB,Полная занятость,,35-44,203.0,1,203.0,203.0,203.0,203.0,0.0,0.0,,203.0,0.0,0,1,0,0,0,0,1,0
a2d02cc275a0ef1a8f81,IT-стажер (frontend-разработка),Саратов,2026-03-30,30.0,,Стажировка,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,2,4,0,45,1,1
c29e4e77178d4ecf8bd6,Бухгалтер,Усть-Каменогорск,2026-03-30,300000.0,RUB,Полная занятость,Переезд невозможен,45-54,368.0,6,61.333333333333336,41.0,172.0,21.0,0.0,0.0,,374.0,1.2,4,1,0,0,0,422,1,1
d3ce56abd83d85e23324,Водитель,Астана,2026-03-30,77000.0,RUB,Полная занятость,,18-24,5.0,1,5.0,5.0,5.0,5.0,1.0,1.0,,5.0,0.0,0,1,0,0,0,0,1,0
5e8f5bf9cbb76aa98b95,Бухгалтер по первичной документации,Челябинск,2026-03-30,70000.0,RUB,Полная занятость,,35-44,69.0,3,23.0,31.0,33.0,5.0,0.3333333333333333,0.3333333333333333,31.0,84.0,7.5,10,1,3,0,0,0,1,0
61cffca96d5963dc21f3,Главный специалист по земельному праву,Новосибирск,2026-03-30,95000.0,RUB,Полная занятость,,45-54,305.0,11,27.727272727272727,18.0,154.0,5.0,0.09090909090909091,0.2727272727272727,154.0,323.0,1.8,12,1,2,0,0,2423,1,1
272a63138689410ad543,Разнорабочий( Велесстрой ),Москва,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
741c5b3cc016fa2f60d8,Помощник машиниста экскаватора.,Белово,2026-03-30,90000.0,RUB,Полная занятость,Переезд невозможен,45-54,248.0,1,248.0,248.0,248.0,248.0,0.0,0.0,248.0,248.0,0.0,0,1,0,0,0,0,1,0
2d2e4036e2404767fa9b,Повар,Томск,2026-03-30,60000.0,RUB,Полная занятость,Переезд невозможен,18-24,4.0,1,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,0,1,0,0,0,0,1,0
ae1cad4b379fe44c92a8,Сварщик рдс,Бугульма,2026-03-30,49987.0,RUB,Полная занятость,Переезд невозможен,35-44,220.0,1,220.0,220.0,220.0,220.0,0.0,0.0,,220.0,0.0,0,1,0,0,0,0,1,0
fbd832bcd3fe606f1c1b,Курьер,Партизанск,2026-03-30,60000.0,RUB,Сменный график,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
b0389f79515dd8a6f141,Преподаватель английского языка,Брест,2026-03-30,30.0,,Полная занятость,,18-24,9.0,1,9.0,9.0,9.0,9.0,0.0,1.0,,9.0,0.0,0,1,2,0,0,0,1,0
f532859bf3fdaa170f83,Распределитель работ( Казцинк ),Усть-Каменогорск,2026-03-30,30.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
a9600b1062872322b247,Главный специалист по охране труда,Балашиха,2026-03-30,800000.0,RUB,Полная занятость,,55-64,409.0,6,68.16666666666667,64.5,133.0,10.0,0.0,0.16666666666666666,69.0,417.0,1.6,4,5,0,1,0,407,1,1
67c6895fd85e3ed37eea,Продавец-консультант,Холмск,2026-03-30,50000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,2,0,0,0,0,1,0
2b1a44d6fba40af277ef,Электрик,Новосибирск,2026-03-30,30.0,,Полная занятость,Переезд невозможен,35-44,259.0,2,129.5,129.5,225.0,34.0,0.0,0.0,,259.0,0.0,0,1,0,0,0,0,1,0
cf743b2355af9f299a9a,"Водитель самосвала, шеф повар",Каракол,2026-03-30,150000.0,RUB,Вахтовый метод,,25-34,26.0,1,26.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,0.0,0,1,0,0,0,0,1,0
2c60d31fa73f943201f9,"Кладовщик, горничная,",Березовский (Кемеровская область),2026-03-30,20000.0,RUB,Частичная занятость,Переезд невозможен,55-64,27.0,1,27.0,27.0,27.0,27.0,0.0,0.0,,27.0,0.0,0,2,0,0,0,0,1,0
a762c9a8967f57c4e248,Охранник,Красноярск,2026-03-30,70000.0,RUB,Полная занятость,Переезд невозможен,45-54,195.0,1,195.0,195.0,195.0,195.0,0.0,0.0,195.0,195.0,0.0,0,1,0,0,0,72,1,1
